               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 360,            0.022583,            0.015296,            0.002541,                   0,                   0,                   0,                   0,                   0,          3.2783e-06,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.022318,            0.015137,           0.0024866,                   0,                   0,                   0,                   0,                   0,          3.3379e-06,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.022005,            0.014544,           0.0023059,                   0,                   0,                   0,                   0,                   0,          2.5034e-06,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.022229,            0.014909,           0.0026861,                   0,                   0,                   0,                   0,                   0,          9.5367e-07,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.021821,            0.015091,           0.0024584,                   0,                   0,                   0,                   0,                   0,          1.1921e-06,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.022229,            0.015245,           0.0027412,                   0,                   0,                   0,                   0,                   0,          5.3644e-07,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.022233,            0.015356,           0.0026635,                   0,                   0,                   0,                   0,                   0,          1.1921e-07,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.022214,            0.014851,           0.0025182,                   0,                   0,                   0,                   0,                   0,           2.265e-06,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.022234,            0.015294,           0.0026259,                   0,                   0,                   0,                   0,                   0,          1.3709e-06,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.022431,            0.014889,           0.0025563,                   0,                   0,                   0,                   0,                   0,          1.2517e-06,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.022224,            0.015902,           0.0024816,                   0,                   0,                   0,                   0,                   0,          1.0729e-06,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.021405,            0.014069,           0.0025598,                   0,                   0,                   0,                   0,                   0,          1.9073e-06,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.022105,            0.015177,           0.0024121,                   0,                   0,                   0,                   0,                   0,          3.0398e-06,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.022001,            0.015402,           0.0024582,                   0,                   0,                   0,                   0,                   0,           1.967e-06,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.022208,             0.01561,           0.0024638,                   0,                   0,                   0,                   0,                   0,          2.4438e-06,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.022097,            0.015352,           0.0024008,                   0,                   0,                   0,                   0,                   0,          3.6955e-06,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.021215,            0.014446,           0.0022393,                   0,                   0,                   0,                   0,                   0,          1.1325e-06,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.022292,            0.014926,           0.0025944,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.021889,             0.01493,           0.0024114,                   0,                   0,                   0,                   0,                   0,          1.0729e-06,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.021978,            0.014798,           0.0026973,                   0,                   0,                   0,                   0,                   0,          1.2517e-06,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.021928,            0.015463,           0.0025423,                   0,                   0,                   0,                   0,                   0,          5.3644e-07,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.021494,            0.015212,           0.0024984,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.022043,            0.015435,           0.0023725,                   0,                   0,                   0,                   0,                   0,           2.265e-06,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.021481,            0.015142,           0.0024057,                   0,                   0,                   0,                   0,                   0,           7.689e-06,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.021983,            0.014946,            0.002366,                   0,                   0,                   0,                   0,                   0,          1.3947e-05,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.021375,            0.014348,           0.0025378,                   0,                   0,                   0,                   0,                   0,           5.722e-06,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.021709,             0.01521,           0.0024521,                   0,                   0,                   0,                   0,                   0,          2.0981e-05,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.021263,            0.014093,           0.0023212,                   0,                   0,                   0,                   0,                   0,          3.5048e-05,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.021355,            0.014758,           0.0023912,                   0,                   0,                   0,                   0,                   0,          1.1027e-05,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,             0.02178,             0.01447,           0.0024355,                   0,                   0,                   0,                   0,                   0,          2.4498e-05,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.021617,            0.014771,            0.002656,                   0,                   0,                   0,                   0,                   0,           5.579e-05,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.021537,            0.014606,           0.0024978,                   0,                   0,                   0,                   0,                   0,          0.00010276,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.021335,            0.014448,           0.0022728,                   0,                   0,                   0,                   0,                   0,          7.0035e-05,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.021697,            0.014623,           0.0026211,                   0,                   0,                   0,                   0,                   0,          3.5167e-05,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.021351,            0.015081,            0.002455,                   0,                   0,                   0,                   0,                   0,          1.3232e-05,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.021391,            0.014621,           0.0023517,                   0,                   0,                   0,                   0,                   0,          1.3947e-05,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.020775,            0.014802,           0.0022998,                   0,                   0,                   0,                   0,                   0,          8.8215e-06,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.021352,            0.013342,            0.002236,                   0,                   0,                   0,                   0,                   0,          2.2233e-05,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.021729,            0.015287,           0.0025756,                   0,                   0,                   0,                   0,                   0,          7.0333e-06,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.021128,            0.013949,           0.0024266,                   0,                   0,                   0,                   0,                   0,          2.0862e-06,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.021776,            0.015232,           0.0025331,                   0,                   0,                   0,                   0,                   0,          1.8477e-06,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.02132,            0.014256,           0.0025544,                   0,                   0,                   0,                   0,                   0,          1.5497e-06,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.021969,            0.015437,           0.0026193,                   0,                   0,                   0,                   0,                   0,          1.9073e-06,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.021392,            0.014676,           0.0023697,                   0,                   0,                   0,                   0,                   0,          2.9802e-06,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.021256,            0.014377,           0.0023339,                   0,                   0,                   0,                   0,                   0,          3.0994e-06,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.021288,            0.014531,           0.0025894,                   0,                   0,                   0,                   0,                   0,          3.6955e-06,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.021004,            0.014563,           0.0022999,                   0,                   0,                   0,                   0,                   0,          3.5167e-06,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.020763,            0.014512,           0.0022217,                   0,                   0,                   0,                   0,                   0,          4.2915e-06,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,            0.020836,            0.014446,           0.0023545,                   0,                   0,                   0,                   0,                   0,          1.1921e-06,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.020931,            0.014014,           0.0024499,                   0,                   0,                   0,                   0,                   0,          8.3447e-07,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.020382,             0.01411,           0.0023064,                   0,                   0,                   0,                   0,                   0,          9.5367e-07,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.021317,            0.014856,           0.0024275,                   0,                   0,                   0,                   0,                   0,          2.0862e-06,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.020819,            0.013886,           0.0023479,                   0,                   0,                   0,                   0,                   0,          1.2517e-06,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.020792,            0.014312,           0.0023019,                   0,                   0,                   0,                   0,                   0,          2.2054e-06,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,              0.0212,            0.014867,           0.0024204,                   0,                   0,                   0,                   0,                   0,          1.2517e-06,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.020951,             0.01417,           0.0022902,                   0,                   0,                   0,                   0,                   0,          2.9802e-07,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.020872,            0.014394,            0.002184,                   0,                   0,                   0,                   0,                   0,          2.9802e-07,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.020135,             0.01383,           0.0022824,                   0,                   0,                   0,                   0,                   0,          5.3644e-07,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.020816,            0.014571,           0.0022462,                   0,                   0,                   0,                   0,                   0,          8.3447e-07,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.020185,            0.014003,           0.0022149,                   0,                   0,                   0,                   0,                   0,          1.1325e-06,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.020675,            0.014362,           0.0023618,                   0,                   0,                   0,                   0,                   0,          8.9407e-07,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.020765,            0.014749,           0.0023909,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.020517,            0.013907,           0.0024614,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.020826,            0.014634,           0.0024356,                   0,                   0,                   0,                   0,                   0,          4.7684e-07,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,             0.02077,            0.013839,           0.0023992,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.020829,             0.01459,             0.00238,                   0,                   0,                   0,                   0,                   0,          1.6689e-06,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.020413,            0.014277,           0.0024766,                   0,                   0,                   0,                   0,                   0,          5.3644e-06,                   0,            0.001585,            0.001585,            0.001585
                 427,             0.02085,            0.014367,           0.0023905,                   0,                   0,                   0,                   0,                   0,          7.0333e-06,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,             0.01999,            0.013947,           0.0023301,                   0,                   0,                   0,                   0,                   0,          8.8215e-06,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.021045,            0.014337,           0.0025163,                   0,                   0,                   0,                   0,                   0,           9.656e-06,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,               0.021,             0.01438,            0.002266,                   0,                   0,                   0,                   0,                   0,          1.1027e-05,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.020435,            0.014061,           0.0022764,                   0,                   0,                   0,                   0,                   0,          8.4639e-06,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.021026,            0.014221,           0.0024017,                   0,                   0,                   0,                   0,                   0,          9.7752e-06,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.020276,            0.014111,            0.002204,                   0,                   0,                   0,                   0,                   0,          4.9472e-06,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,             0.02021,              0.0135,           0.0023499,                   0,                   0,                   0,                   0,                   0,          1.1921e-06,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,             0.02078,            0.014716,           0.0024323,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.020143,            0.014372,           0.0022471,                   0,                   0,                   0,                   0,                   0,          5.9605e-08,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.019787,            0.014195,           0.0022629,                   0,                   0,                   0,                   0,                   0,          2.3842e-07,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.020308,            0.014273,           0.0025122,                   0,                   0,                   0,                   0,                   0,          5.9605e-08,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.020423,            0.013895,            0.002278,                   0,                   0,                   0,                   0,                   0,          5.9605e-08,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.019928,            0.014309,           0.0023499,                   0,                   0,                   0,                   0,                   0,          2.3842e-07,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.020692,            0.013914,           0.0023857,                   0,                   0,                   0,                   0,                   0,          2.3842e-07,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.020259,            0.014119,             0.00228,                   0,                   0,                   0,                   0,                   0,          5.9605e-08,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.020578,            0.015063,           0.0023853,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.020685,            0.014181,           0.0025929,                   0,                   0,                   0,                   0,                   0,          5.9605e-07,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.020556,             0.01393,            0.002332,                   0,                   0,                   0,                   0,                   0,          6.5565e-07,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.019861,             0.01352,           0.0023151,                   0,                   0,                   0,                   0,                   0,          1.0729e-06,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.019679,             0.01348,           0.0022821,                   0,                   0,                   0,                   0,                   0,          5.3644e-07,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,             0.02005,            0.013532,            0.002239,                   0,                   0,                   0,                   0,                   0,          4.7684e-07,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,             0.02024,            0.014225,           0.0023026,                   0,                   0,                   0,                   0,                   0,          6.5565e-07,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,             0.02074,            0.013932,           0.0024717,                   0,                   0,                   0,                   0,                   0,          1.7881e-07,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.020355,            0.013956,            0.002387,                   0,                   0,                   0,                   0,                   0,          5.3644e-07,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.020638,            0.014451,           0.0025422,                   0,                   0,                   0,                   0,                   0,          1.1921e-07,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.020442,            0.014323,           0.0024402,                   0,                   0,                   0,                   0,                   0,          1.1921e-07,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.019705,            0.013891,           0.0022299,                   0,                   0,                   0,                   0,                   0,          1.1921e-07,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,                0.02,            0.013698,            0.002153,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.019927,            0.013652,           0.0022494,                   0,                   0,                   0,                   0,                   0,          5.9605e-07,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.019732,            0.013675,           0.0021127,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,             0.01967,            0.014007,           0.0021668,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,             0.01958,            0.013612,           0.0021756,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.019755,            0.013778,            0.002261,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.019743,            0.013836,           0.0023137,                   0,                   0,                   0,                   0,                   0,          9.5367e-07,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.019534,            0.013647,           0.0022556,                   0,                   0,                   0,                   0,                   0,          9.5367e-07,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.020044,            0.013525,           0.0024377,                   0,                   0,                   0,                   0,                   0,          1.5497e-06,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,            0.019942,            0.013857,           0.0022546,                   0,                   0,                   0,                   0,                   0,          1.1325e-06,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.019925,            0.014165,            0.002177,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.019624,            0.014142,            0.002257,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,            0.000793,            0.000793,            0.000793
                 467,            0.020235,             0.01401,           0.0023932,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,            0.019615,            0.013806,           0.0022927,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.019721,            0.013458,           0.0023748,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.019644,            0.013312,           0.0023724,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,             0.01941,            0.013563,           0.0021621,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,            0.000694,            0.000694,            0.000694
                 472,            0.019551,            0.013752,           0.0023188,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,             0.01951,            0.013478,            0.002235,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,             0.01957,            0.013652,           0.0021422,                   0,                   0,                   0,                   0,                   0,          7.1526e-07,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.019306,            0.013203,           0.0021408,                   0,                   0,                   0,                   0,                   0,          1.1921e-06,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,              0.0195,            0.013876,           0.0022682,                   0,                   0,                   0,                   0,                   0,          4.7684e-07,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.019297,            0.012937,           0.0021847,                   0,                   0,                   0,                   0,                   0,          7.1526e-07,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.019556,            0.013294,           0.0022583,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,             0.01941,            0.013226,           0.0022618,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.019503,            0.013683,           0.0022749,                   0,                   0,                   0,                   0,                   0,          5.9605e-08,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,            0.019341,            0.013339,           0.0022239,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,            0.000496,            0.000496,            0.000496
                 482,            0.019116,            0.013176,           0.0019952,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.019529,            0.013278,           0.0023826,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,            0.019689,            0.013326,           0.0021954,                   0,                   0,                   0,                   0,                   0,          8.9407e-07,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.019149,            0.013002,           0.0020271,                   0,                   0,                   0,                   0,                   0,          2.4438e-06,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,            0.019353,            0.013209,           0.0022174,                   0,                   0,                   0,                   0,                   0,          3.7551e-06,                   0,            0.000397,            0.000397,            0.000397
                 487,            0.019585,            0.013915,           0.0023758,                   0,                   0,                   0,                   0,                   0,          1.1921e-06,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.019308,            0.013438,           0.0021198,                   0,                   0,                   0,                   0,                   0,          8.9407e-07,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,             0.01987,            0.014098,            0.002354,                   0,                   0,                   0,                   0,                   0,          7.1526e-07,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.019198,            0.013533,           0.0023103,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,             0.01969,            0.013576,            0.002465,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.019364,            0.012919,           0.0022002,                   0,                   0,                   0,                   0,                   0,          4.1723e-07,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,            0.019333,            0.013461,           0.0021746,                   0,                   0,                   0,                   0,                   0,          3.5763e-07,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,            0.018733,            0.013199,           0.0021441,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,            0.018728,            0.013026,           0.0022951,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,            0.019136,            0.012783,           0.0022611,                   0,                   0,                   0,                   0,                   0,          7.1526e-07,                   0,            0.000199,            0.000199,            0.000199
                 497,            0.019134,            0.014113,           0.0022644,                   0,                   0,                   0,                   0,                   0,          7.1526e-07,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.018654,            0.012515,           0.0020857,                   0,                   0,                   0,                   0,                   0,          1.0133e-06,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,            0.018827,            0.013577,           0.0022128,                   0,                   0,                   0,                   0,                   0,          7.7486e-07,                   0,           0.0001396,           0.0001396,           0.0001396
